t_s,z_true_m,z_raw_tof,z_mov_avg_10,z_lp_iir_085,z_complementary_098,z_kf1_1state,z_kf1_2state,z_kf1_3state,z_kalman9D_fw
15.755,1.0,1.001933,1.000026,1.000456,0.999625,1.002398,1.000683,1.000661,1.000171
15.76,1.0,1.003123,1.000985,1.000856,0.999697,1.002818,1.001403,1.001276,1.000423
15.765,1.0,1.003123,1.000985,1.000856,0.9997,1.002818,1.001463,1.00131,1.000426
15.77,1.0,1.003123,1.000985,1.000856,0.999703,1.002818,1.001523,1.001343,1.000428
15.775,1.0,1.003123,1.000985,1.000856,0.999707,1.002818,1.001583,1.001378,1.000431
15.78,1.0,1.002993,1.000588,1.001177,0.999777,1.002919,1.002029,1.001801,1.000653
15.785,1.0,1.002993,1.000588,1.001177,0.999782,1.002919,1.002105,1.001851,1.000658
15.79,1.0,1.002993,1.000588,1.001177,0.999787,1.002919,1.002181,1.0019,1.000663
15.795,1.0,1.002993,1.000588,1.001177,0.999791,1.002919,1.002257,1.001951,1.000667
15.8,1.0,1.002875,1.000827,1.001432,0.999857,1.002894,1.002488,1.002217,1.00086
15.805,1.0,1.002875,1.000827,1.001432,0.999863,1.002894,1.002571,1.002276,1.000867
15.81,1.0,1.002875,1.000827,1.001432,0.999869,1.002894,1.002653,1.002336,1.000874
15.815,1.0,1.002875,1.000827,1.001432,0.999876,1.002894,1.002736,1.002397,1.00088
15.82,1.0,1.003733,1.000872,1.001777,0.99996,1.003381,1.00308,1.002772,1.001131
15.825,1.0,1.003733,1.000872,1.001777,0.999969,1.003381,1.003174,1.002846,1.001142
15.83,1.0,1.003733,1.000872,1.001777,0.999979,1.003381,1.003267,1.00292,1.001153
15.835,1.0,1.003733,1.000872,1.001777,0.999989,1.003381,1.003361,1.002996,1.001164
15.84,1.0,1.00133,1.000901,1.00171,1.000026,1.002192,1.002846,1.002643,1.001189
15.845,1.0,1.00133,1.000901,1.00171,1.000038,1.002192,1.002915,1.002705,1.001201
15.85,1.0,1.00133,1.000901,1.00171,1.000051,1.002192,1.002983,1.002768,1.001214
15.855,1.0,1.00133,1.000901,1.00171,1.000063,1.002192,1.003051,1.002832,1.001228
15.86,1.0,1.007918,1.002625,1.002641,1.000232,1.005512,1.004492,1.004132,1.001812
15.865,1.0,1.007918,1.002625,1.002641,1.000248,1.005512,1.004617,1.004241,1.001831
15.87,1.0,1.007918,1.002625,1.002641,1.000263,1.005512,1.004743,1.004351,1.00185
15.875,1.0,1.007918,1.002625,1.002641,1.000279,1.005512,1.004868,1.004462,1.001869
15.88,1.0,1.002802,1.00299,1.002665,1.000345,1.003941,1.004367,1.004139,1.001966
15.885,1.0,1.002802,1.00299,1.002665,1.000363,1.003941,1.004466,1.004238,1.001987
15.89,1.0,1.002802,1.00299,1.002665,1.000381,1.003941,1.004565,1.004338,1.002008
15.895,1.0,1.002802,1.00299,1.002665,1.000399,1.003941,1.004664,1.004439,1.002029
15.9,1.0,0.99283,1.002756,1.00119,1.000266,0.997499,1.00135,1.00166,1.001262
15.905,1.0,0.99283,1.002756,1.00119,1.000281,0.997499,1.001306,1.001661,1.001275
15.91,1.0,0.99283,1.002756,1.00119,1.000296,0.997499,1.001263,1.001662,1.001288
15.915,1.0,0.99283,1.002756,1.00119,1.000311,0.997499,1.00122,1.001662,1.001301
15.92,1.0,0.996695,1.001623,1.000516,1.000253,0.997033,0.999894,1.00044,1.000918
15.925,1.0,0.996695,1.001623,1.000516,1.000266,0.997033,0.999798,1.000396,1.000926
15.93,1.0,0.996695,1.001623,1.000516,1.000278,0.997033,0.999701,1.000351,1.000934
15.935,1.0,0.996695,1.001623,1.000516,1.00029,0.997033,0.999604,1.000305,1.000942
15.94,1.0,1.000624,1.001492,1.000532,1.000308,0.999115,0.999827,1.000348,1.000921
15.945,1.0,1.000624,1.001492,1.000532,1.000321,0.999115,0.999743,1.000302,1.000928
15.95,1.0,1.000624,1.001492,1.000532,1.000334,0.999115,0.999659,1.000256,1.000935
15.955,1.0,1.000624,1.001492,1.000532,1.000347,0.999115,0.999576,1.000208,1.000943
15.96,1.0,0.995426,1.000723,0.999766,1.000261,0.996976,0.998329,0.998995,1.000478
15.965,1.0,0.995426,1.000723,0.999766,1.000272,0.996976,0.998197,0.998904,1.000481
15.97,1.0,0.995426,1.000723,0.999766,1.000283,0.996976,0.998065,0.998811,1.000484
15.975,1.0,0.995426,1.000723,0.999766,1.000294,0.996976,0.997933,0.998717,1.000487
15.98,1.0,0.99894,1.000317,0.999642,1.000278,0.998115,0.998127,0.998699,1.000358
15.985,1.0,0.99894,1.000317,0.999642,1.000289,0.998115,0.998008,0.998604,1.00036
15.99,1.0,0.99894,1.000317,0.999642,1.0003,0.998115,0.99789,0.998507,1.000362
15.995,1.0,0.99894,1.000317,0.999642,1.000311,0.998115,0.997771,0.998408,1.000364
16.0,1.0,1.003861,1.000416,1.000275,1.000392,1.001447,0.999429,0.999675,1.000665
16.005,1.0,1.003861,1.000416,1.000275,1.000405,1.001447,0.999385,0.999621,1.00067
16.01,1.0,1.003861,1.000416,1.000275,1.000419,1.001447,0.99934,0.999567,1.000676
16.015,1.0,1.003861,1.000416,1.000275,1.000433,1.001447,0.999296,0.999511,1.000683
16.02,1.0,1.001126,1.000155,1.000403,1.00046,1.001261,0.999788,0.999866,1.000726
16.025,1.0,1.001126,1.000155,1.000403,1.000472,1.001261,0.999766,0.999824,1.000732
16.03,1.0,1.001126,1.000155,1.000403,1.000485,1.001261,0.999744,0.999781,1.000738
16.035,1.0,1.001126,1.000155,1.000403,1.000497,1.001261,0.999722,0.999737,1.000743
16.04,1.0,1.001656,1.000188,1.000591,1.000532,1.00149,1.00026,1.000175,1.000826
16.045,1.0,1.001656,1.000188,1.000591,1.000546,1.00149,1.000261,1.000147,1.000832
16.05,1.0,1.001656,1.000188,1.000591,1.00056,1.00149,1.000263,1.000118,1.000839
16.055,1.0,1.001656,1.000188,1.000591,1.000575,1.00149,1.000264,1.000089,1.000847
16.06,1.0,0.993031,0.998699,0.999457,1.000437,0.996585,0.998196,0.99833,1.000185
16.065,1.0,0.993031,0.998699,0.999457,1.000447,0.996585,0.998111,0.998239,1.000184
16.07,1.0,0.993031,0.998699,0.999457,1.000457,0.996585,0.998026,0.998146,1.000183
16.075,1.0,0.993031,0.998699,0.999457,1.000466,0.996585,0.997941,0.998052,1.000182
16.08,1.0,1.001544,0.998573,0.99977,1.000497,0.999461,0.998911,0.998839,1.000297
16.085,1.0,1.001544,0.998573,0.99977,1.000506,0.999461,0.99887,0.998774,1.000297
16.09,1.0,1.001544,0.998573,0.99977,1.000516,0.999461,0.998829,0.998707,1.000297
16.095,1.0,1.001544,0.998573,0.99977,1.000526,0.999461,0.998788,0.99864,1.000297
16.1,1.0,1.003664,0.999657,1.000354,1.000598,1.001898,1.000154,0.999825,1.000585
16.105,1.0,1.003664,0.999657,1.000354,1.000608,1.001898,1.000172,0.9998,1.000587
16.11,1.0,1.003664,0.999657,1.000354,1.000619,1.001898,1.00019,0.999775,1.00059
16.115,1.0,1.003664,0.999657,1.000354,1.000631,1.001898,1.000207,0.99975,1.000593
16.12,1.0,0.993633,0.999351,0.999346,1.000503,0.997106,0.998339,0.998226,1.000001
16.125,1.0,0.993633,0.999351,0.999346,1.000511,0.997106,0.998278,0.998147,0.999998
16.13,1.0,0.993633,0.999351,0.999346,1.00052,0.997106,0.998217,0.998067,0.999995
16.135,1.0,0.993633,0.999351,0.999346,1.000528,0.997106,0.998156,0.997986,0.999992
16.14,1.0,0.998092,0.999097,0.999158,1.000486,0.997677,0.998094,0.99795,0.999826
16.145,1.0,0.998092,0.999097,0.999158,1.000493,0.997677,0.998033,0.997869,0.99982
16.15,1.0,0.998092,0.999097,0.999158,1.0005,0.997677,0.997972,0.997787,0.999815
16.155,1.0,0.998092,0.999097,0.999158,1.000508,0.997677,0.997911,0.997704,0.999811
16.16,1.0,1.009823,1.000537,1.000758,1.000702,1.004719,1.001276,1.000622,1.000663
16.165,1.0,1.009823,1.000537,1.000758,1.000713,1.004719,1.001358,1.000643,1.000669
16.17,1.0,1.009823,1.000537,1.000758,1.000725,1.004719,1.00144,1.000665,1.000673
16.175,1.0,1.009823,1.000537,1.000758,1.000737,1.004719,1.001522,1.000688,1.000678
16.18,1.0,1.000161,1.000659,1.000668,1.000738,1.002077,1.001191,1.000576,1.000639
16.185,1.0,1.000161,1.000659,1.000668,1.00075,1.002077,1.001256,1.000595,1.000644
16.19,1.0,1.000161,1.000659,1.000668,1.000762,1.002077,1.001321,1.000615,1.000649
16.195,1.0,1.000161,1.000659,1.000668,1.000773,1.002077,1.001386,1.000635,1.000653
16.2,1.0,1.004632,1.000736,1.001263,1.000861,1.003558,1.002361,1.001634,1.000997
16.205,1.0,1.004632,1.000736,1.001263,1.000874,1.003558,1.002464,1.00169,1.001005
16.21,1.0,1.004632,1.000736,1.001263,1.000887,1.003558,1.002566,1.001748,1.001012
16.215,1.0,1.004632,1.000736,1.001263,1.0009,1.003558,1.002669,1.001806,1.00102
16.22,1.0,0.999123,1.000536,1.000942,1.000878,1.000987,1.001728,1.001191,1.000865
16.225,1.0,0.999123,1.000536,1.000942,1.000889,1.000987,1.001787,1.001228,1.000871
16.23,1.0,0.999123,1.000536,1.000942,1.000901,1.000987,1.001847,1.001265,1.000876
16.235,1.0,0.999123,1.000536,1.000942,1.000911,1.000987,1.001906,1.001303,1.000881
16.24,1.0,1.002552,1.000626,1.001183,1.000954,1.001895,1.002133,1.00164,1.001027
16.245,1.0,1.002552,1.000626,1.001183,1.000964,1.001895,1.0022,1.00169,1.001033
16.25,1.0,1.002552,1.000626,1.001183,1.000975,1.001895,1.002266,1.001742,1.001038
16.255,1.0,1.002552,1.000626,1.001183,1.000986,1.001895,1.002332,1.001794,1.001043
16.26,1.0,0.99266,1.000588,0.999905,1.00083,0.99654,0.999612,0.999586,1.000331
16.265,1.0,0.99266,1.000588,0.999905,1.000837,0.99654,0.999562,0.99956,1.000328
16.27,1.0,0.99266,1.000588,0.999905,1.000843,0.99654,0.999512,0.999534,1.000326
16.275,1.0,0.99266,1.000588,0.999905,1.000849,0.99654,0.999462,0.999507,1.000323
16.28,1.0,0.999886,1.000423,0.999902,1.000836,0.99848,0.999548,0.99958,1.000282
16.285,1.0,0.999886,1.000423,0.999902,1.000842,0.99848,0.999503,0.999556,1.000279
16.29,1.0,0.999886,1.000423,0.999902,1.000849,0.99848,0.999459,0.999531,1.000276
16.295,1.0,0.999886,1.000423,0.999902,1.000855,0.99848,0.999414,0.999507,1.000273
16.3,1.0,1.003258,1.000382,1.000405,1.00091,1.00125,1.000482,1.000411,1.000526
16.305,1.0,1.003258,1.000382,1.000405,1.000917,1.00125,1.000484,1.000419,1.000526
16.31,1.0,1.003258,1.000382,1.000405,1.000925,1.00125,1.000486,1.000427,1.000526
16.315,1.0,1.003258,1.000382,1.000405,1.000933,1.00125,1.000488,1.000435,1.000526
16.32,1.0,1.009587,1.001977,1.001783,1.001113,1.006084,1.003093,1.002693,1.001301
16.325,1.0,1.009587,1.001977,1.001783,1.001123,1.006084,1.003204,1.002782,1.001309
16.33,1.0,1.009587,1.001977,1.001783,1.001134,1.006084,1.003314,1.002872,1.001316
16.335,1.0,1.009587,1.001977,1.001783,1.001144,1.006084,1.003425,1.002964,1.001323
16.34,1.0,1.008729,1.003041,1.002825,1.001305,1.007618,1.005022,1.004452,1.001963
16.345,1.0,1.008729,1.003041,1.002825,1.001318,1.007618,1.005194,1.004597,1.001976
16.35,1.0,1.008729,1.003041,1.002825,1.00133,1.007618,1.005367,1.004743,1.001989
16.355,1.0,1.008729,1.003041,1.002825,1.001342,1.007618,1.00554,1.004892,1.002001
16.36,1.0,1.006979,1.002757,1.003448,1.001467,1.007248,1.006075,1.005519,1.002439
16.365,1.0,1.006979,1.002757,1.003448,1.001482,1.007248,1.006263,1.005689,1.002456
16.37,1.0,1.006979,1.002757,1.003448,1.001497,1.007248,1.006451,1.005862,1.002473
16.375,1.0,1.006979,1.002757,1.003448,1.001512,1.007248,1.006639,1.006037,1.00249
16.38,1.0,0.996388,1.00238,1.002389,1.001425,1.000951,1.00384,1.003797,1.001984
16.385,1.0,0.996388,1.00238,1.002389,1.001438,1.000951,1.003903,1.003891,1.001996
16.39,1.0,0.996388,1.00238,1.002389,1.001451,1.000951,1.003967,1.003987,1.002008
16.395,1.0,0.996388,1.00238,1.002389,1.001464,1.000951,1.00403,1.004084,1.00202
16.4,1.0,1.00012,1.001928,1.002048,1.00145,1.000469,1.002956,1.003182,1.001868
16.405,1.0,1.00012,1.001928,1.002048,1.001464,1.000469,1.002972,1.003246,1.001879
16.41,1.0,1.00012,1.001928,1.002048,1.001479,1.000469,1.002988,1.00331,1.001891
16.415,1.0,1.00012,1.001928,1.002048,1.001494,1.000469,1.003003,1.003375,1.001904
16.42,1.0,0.994749,1.001491,1.000954,1.001373,0.997152,1.000653,1.001302,1.001303
16.425,1.0,0.994749,1.001491,1.000954,1.001385,0.997152,1.00057,1.001292,1.001308
16.43,1.0,0.994749,1.001491,1.000954,1.001396,0.997152,1.000487,1.001282,1.001314
16.435,1.0,0.994749,1.001491,1.000954,1.001406,0.997152,1.000404,1.001271,1.001318
16.44,1.0,1.000908,1.001326,1.000947,1.001407,0.99933,1.000489,1.001173,1.001288
16.445,1.0,1.000908,1.001326,1.000947,1.001418,0.99933,1.000413,1.001158,1.001292
16.45,1.0,1.000908,1.001326,1.000947,1.001429,0.99933,1.000337,1.001142,1.001297
16.455,1.0,1.000908,1.001326,1.000947,1.001441,0.99933,1.00026,1.001126,1.001303
16.46,1.0,1.003916,1.002452,1.001392,1.001502,1.001989,1.001252,1.0018,1.001532
16.465,1.0,1.003916,1.002452,1.001392,1.001514,1.001989,1.001221,1.001807,1.00154
16.47,1.0,1.003916,1.002452,1.001392,1.001527,1.001989,1.001189,1.001814,1.001547
16.475,1.0,1.003916,1.002452,1.001392,1.001539,1.001989,1.001158,1.00182,1.001555
16.48,1.0,0.997205,1.002184,1.000764,1.001465,0.999215,1.000004,1.000689,1.00119
16.485,1.0,0.997205,1.002184,1.000764,1.001475,0.999215,0.999926,1.000655,1.001194
16.49,1.0,0.997205,1.002184,1.000764,1.001486,0.999215,0.999847,1.00062,1.001198
16.495,1.0,0.997205,1.002184,1.000764,1.001498,0.999215,0.999769,1.000584,1.001202
16.5,1.0,0.996673,1.001526,1.00015,1.001412,0.997741,0.998828,0.999594,1.000819
16.505,1.0,0.996673,1.001526,1.00015,1.001423,0.997741,0.998713,0.999522,1.00082
16.51,1.0,0.996673,1.001526,1.00015,1.001433,0.997741,0.998599,0.999449,1.000822
16.515,1.0,0.996673,1.001526,1.00015,1.001443,0.997741,0.998484,0.999375,1.000823
16.52,1.0,0.99357,0.999924,0.999163,1.001295,0.995323,0.996997,0.997889,1.000203
16.525,1.0,0.99357,0.999924,0.999163,1.001301,0.995323,0.996825,0.997762,1.000197
16.53,1.0,0.99357,0.999924,0.999163,1.001306,0.995323,0.996653,0.997633,1.000191
16.535,1.0,0.99357,0.999924,0.999163,1.001312,0.995323,0.996481,0.997501,1.000184
16.54,1.0,1.001053,0.999156,0.999447,1.001312,0.998645,0.997667,0.998274,1.000253
16.545,1.0,1.001053,0.999156,0.999447,1.001317,0.998645,0.997552,0.99817,1.000247
16.55,1.0,1.001053,0.999156,0.999447,1.001322,0.998645,0.997436,0.998065,1.000242
16.555,1.0,1.001053,0.999156,0.999447,1.001327,0.998645,0.997321,0.997958,1.000236
16.56,1.0,1.001624,0.998621,0.999773,1.001337,1.000372,0.99847,0.998778,1.000349
16.565,1.0,1.001624,0.998621,0.999773,1.001342,1.000372,0.998408,0.9987,1.000344
16.57,1.0,1.001624,0.998621,0.999773,1.001347,1.000372,0.998346,0.998622,1.000339
16.575,1.0,1.001624,0.998621,0.999773,1.001353,1.000372,0.998283,0.998542,1.000335
16.58,1.0,1.007511,0.999733,1.000934,1.001482,1.004511,1.000879,1.000688,1.000945
16.585,1.0,1.007511,0.999733,1.000934,1.00149,1.004511,1.000928,1.000685,1.000948
16.59,1.0,1.007511,0.999733,1.000934,1.001499,1.004511,1.000976,1.000682,1.000951
16.595,1.0,1.007511,0.999733,1.000934,1.001509,1.004511,1.001025,1.000679,1.000955
16.6,1.0,0.998334,0.999554,1.000544,1.001455,1.00093,1.00029,1.0001,1.000734
16.605,1.0,0.998334,0.999554,1.000544,1.001464,1.00093,1.000306,1.000077,1.000736
16.61,1.0,0.998334,0.999554,1.000544,1.001473,1.00093,1.000322,1.000053,1.000739
16.615,1.0,0.998334,0.999554,1.000544,1.001483,1.00093,1.000338,1.00003,1.000741
16.62,1.0,0.995721,0.999652,0.999821,1.001377,0.99791,0.999029,0.998952,1.000314
16.625,1.0,0.995721,0.999652,0.999821,1.001383,0.99791,0.998989,0.99889,1.000312
16.63,1.0,0.995721,0.999652,0.999821,1.00139,0.99791,0.99895,0.998828,1.000309
16.635,1.0,0.995721,0.999652,0.999821,1.001397,0.99791,0.99891,0.998764,1.000308
16.64,1.0,1.000685,0.999629,0.99995,1.00139,0.999519,0.99939,0.999189,1.000339
16.645,1.0,1.000685,0.999629,0.99995,1.001397,0.999519,0.999372,0.999141,1.000338
16.65,1.0,1.000685,0.999629,0.99995,1.001404,0.999519,0.999355,0.999093,1.000336
16.655,1.0,1.000685,0.999629,0.99995,1.001411,0.999519,0.999337,0.999045,1.000336
16.66,1.0,1.004962,0.999734,1.000702,1.001489,1.002675,1.000934,1.000464,1.000731
16.665,1.0,1.004962,0.999734,1.000702,1.001498,1.002675,1.000983,1.000466,1.000734
16.67,1.0,1.004962,0.999734,1.000702,1.001507,1.002675,1.001033,1.000469,1.000738
16.675,1.0,1.004962,0.999734,1.000702,1.001516,1.002675,1.001083,1.000472,1.000742
16.68,1.0,0.99756,0.999769,1.000231,1.001447,0.999709,1.00011,0.999757,1.000473
16.685,1.0,0.99756,0.999769,1.000231,1.001455,0.999709,1.000117,0.999735,1.000475
16.69,1.0,0.99756,0.999769,1.000231,1.001463,0.999709,1.000124,0.999713,1.000477
16.695,1.0,0.99756,0.999769,1.000231,1.001471,0.999709,1.000132,0.999691,1.000479
16.7,1.0,1.00881,1.000983,1.001518,1.001626,1.004986,1.002619,1.001918,1.001193
16.705,1.0,1.00881,1.000983,1.001518,1.001638,1.004986,1.00273,1.001975,1.001203
16.71,1.0,1.00881,1.000983,1.001518,1.00165,1.004986,1.002841,1.002034,1.001213
16.715,1.0,1.00881,1.000983,1.001518,1.001661,1.004986,1.002951,1.002093,1.001222
16.72,1.0,0.994426,1.001069,1.000454,1.001527,0.998863,1.000591,1.000252,1.000649
16.725,1.0,0.994426,1.001069,1.000454,1.001534,0.998863,1.000599,1.000247,1.000651
16.73,1.0,0.994426,1.001069,1.000454,1.001541,0.998863,1.000606,1.000241,1.000653
16.735,1.0,0.994426,1.001069,1.000454,1.001547,0.998863,1.000614,1.000235,1.000655
16.74,1.0,0.985484,0.999512,0.998208,1.001232,0.991106,0.996291,0.996602,0.999358
16.745,1.0,0.985484,0.999512,0.998208,1.001231,0.991106,0.996117,0.996467,0.999344
16.75,1.0,0.985484,0.999512,0.998208,1.00123,0.991106,0.995944,0.996331,0.999332
16.755,1.0,0.985484,0.999512,0.998208,1.001229,0.991106,0.99577,0.996193,0.999319
16.76,1.0,1.000833,0.999433,0.998602,1.001218,0.996746,0.997095,0.997229,0.999436
16.765,1.0,1.000833,0.999433,0.998602,1.001216,0.996746,0.996984,0.997129,0.999423
16.77,1.0,1.000833,0.999433,0.998602,1.001213,0.996746,0.996873,0.997027,0.999411
16.775,1.0,1.000833,0.999433,0.998602,1.00121,0.996746,0.996762,0.996924,0.999398
16.78,1.0,1.008447,0.999526,1.000079,1.001353,1.00353,1.000026,0.999681,1.000161
16.785,1.0,1.008447,0.999526,1.000079,1.001355,1.00353,1.000056,0.999676,1.000158
16.79,1.0,1.008447,0.999526,1.000079,1.001356,1.00353,1.000086,0.999673,1.000154
16.795,1.0,1.008447,0.999526,1.000079,1.001357,1.00353,1.000116,0.999669,1.000151
16.8,1.0,0.999922,0.999685,1.000055,1.001329,1.001438,1.000082,0.999729,1.000128
16.805,1.0,0.999922,0.999685,1.000055,1.001329,1.001438,1.00011,0.999728,1.000123
16.81,1.0,0.999922,0.999685,1.000055,1.001329,1.001438,1.000137,0.999728,1.000119
16.815,1.0,0.999922,0.999685,1.000055,1.001329,1.001438,1.000164,0.999728,1.000114
16.82,1.0,0.992595,0.999372,0.998936,1.001155,0.996311,0.998019,0.997973,0.999467
16.825,1.0,0.992595,0.999372,0.998936,1.001151,0.996311,0.997955,0.997912,0.999456
16.83,1.0,0.992595,0.999372,0.998936,1.001148,0.996311,0.997892,0.997849,0.999445
16.835,1.0,0.992595,0.999372,0.998936,1.001144,0.996311,0.997828,0.997786,0.999435
16.84,1.0,0.997838,0.999088,0.998772,1.001075,0.997196,0.997786,0.997751,0.999288
16.845,1.0,0.997838,0.999088,0.998772,1.001069,0.997196,0.997723,0.997688,0.999275
16.85,1.0,0.997838,0.999088,0.998772,1.001063,0.997196,0.997661,0.997624,0.999262
16.855,1.0,0.997838,0.999088,0.998772,1.001057,0.997196,0.997599,0.997559,0.999249
16.86,1.0,0.993221,0.997914,0.997939,1.000894,0.994891,0.996302,0.996443,0.998721
16.865,1.0,0.993221,0.997914,0.997939,1.000883,0.994891,0.996187,0.99634,0.998701
16.87,1.0,0.993221,0.997914,0.997939,1.000873,0.994891,0.996073,0.996235,0.998682
16.875,1.0,0.993221,0.997914,0.997939,1.000863,0.994891,0.995959,0.99613,0.998663
16.88,1.0,1.007529,0.99891,0.999377,1.000987,1.002219,0.999188,0.998854,0.999404
16.885,1.0,1.007529,0.99891,0.999377,1.000979,1.002219,0.999213,0.998846,0.999393
16.89,1.0,1.007529,0.99891,0.999377,1.000973,1.002219,0.999239,0.998839,0.999382
16.895,1.0,1.007529,0.99891,0.999377,1.000966,1.002219,0.999265,0.998832,0.999372
16.9,1.0,1.004449,0.998474,1.000138,1.001029,1.003512,1.000766,1.000209,0.999797
16.905,1.0,1.004449,0.998474,1.000138,1.001025,1.003512,1.000853,1.000252,0.999791
16.91,1.0,1.004449,0.998474,1.000138,1.001021,1.003512,1.00094,1.000296,0.999787
16.915,1.0,1.004449,0.998474,1.000138,1.001017,1.003512,1.001028,1.000342,0.999782
16.92,1.0,1.003638,0.999396,1.000663,1.001066,1.003585,1.001837,1.001188,1.000108
16.925,1.0,1.003638,0.999396,1.000663,1.001063,1.003585,1.001954,1.001263,1.000106
16.93,1.0,1.003638,0.999396,1.000663,1.00106,1.003585,1.002071,1.001341,1.000105
16.935,1.0,1.003638,0.999396,1.000663,1.001058,1.003585,1.002189,1.00142,1.000104
16.94,1.0,1.00534,1.001381,1.001365,1.001142,1.004603,1.003174,1.002445,1.000552
16.945,1.0,1.00534,1.001381,1.001365,1.001144,1.004603,1.003328,1.002561,1.000558
16.95,1.0,1.00534,1.001381,1.001365,1.001146,1.004603,1.003481,1.002679,1.000565
16.955,1.0,1.00534,1.001381,1.001365,1.001149,1.004603,1.003635,1.002799,1.000572
16.96,1.0,0.999729,1.001271,1.001119,1.001124,1.001777,1.002627,1.002135,1.000506
16.965,1.0,0.999729,1.001271,1.001119,1.001125,1.001777,1.002732,1.002231,1.000513
16.97,1.0,0.999729,1.001271,1.001119,1.001127,1.001777,1.002837,1.002329,1.00052
16.975,1.0,0.999729,1.001271,1.001119,1.001129,1.001777,1.002942,1.002429,1.000526
16.98,1.0,0.994011,0.999827,1.000053,1.000989,0.997274,1.000462,1.000434,0.999974
16.985,1.0,0.994011,0.999827,1.000053,1.000986,0.997274,1.000459,1.000462,0.999974
16.99,1.0,0.994011,0.999827,1.000053,1.000984,0.997274,1.000456,1.000491,0.999973
16.995,1.0,0.994011,0.999827,1.000053,1.000981,0.997274,1.000454,1.000521,0.999972
17.0,1.0,1.003377,1.000173,1.000552,1.001028,1.000812,1.001288,1.001246,1.000264
17.005,1.0,1.003377,1.000173,1.000552,1.001027,1.000812,1.00132,1.001301,1.000267
17.01,1.0,1.003377,1.000173,1.000552,1.001026,1.000812,1.001352,1.001357,1.00027
17.015,1.0,1.003377,1.000173,1.000552,1.001025,1.000812,1.001384,1.001414,1.000272
17.02,1.0,0.995884,1.000502,0.999852,1.000921,0.997955,0.999834,1.000097,0.999899
17.025,1.0,0.995884,1.000502,0.999852,1.000917,0.997955,0.9998,1.000107,0.999898
17.03,1.0,0.995884,1.000502,0.999852,1.000915,0.997955,0.999766,1.000116,0.999897
